Price,Returns,Range,Log_Range,pct_Range,fg,pct_fg,RSI,pct_RSI
Ticker,,,,,,,,
Date,,,,,,,,
2018-04-01,-0.018715563309412864,0.08182790043861643,0.07865211087748195,0.6310728237129775,16.0,0.0,29.784571064640446,-0.03109477755785317
2018-04-02,0.03440450062348593,0.04678154339330609,0.04572026006380002,-0.42829348984214155,11.0,-0.3125,33.88657470409472,0.13772243456358102
2018-04-03,0.051223352843477454,0.06482153977435123,0.0628072168332603,0.3856220866716096,22.0,1.0,39.77498105152838,0.1737681190516469
2018-04-04,-0.08422475580705478,0.0978853259421002,0.09338589860050774,0.5100740630791332,22.0,0.0,34.43244847617473,-0.13431892194825723
2018-04-05,-0.006201068910304803,0.043495670001579834,0.0425762980311377,-0.5556466755057055,17.0,-0.2272727272727273,34.08558699550334,-0.010073680380626837
2018-04-06,-0.026050420941338085,0.042964294201520925,0.04206694168530398,-0.012216751691366268,19.0,0.11764705882352944,32.62257612207866,-0.04292168633087301
2018-04-07,0.040569778635102284,0.06334811172665655,0.06142252620760384,0.4744362244036129,20.0,0.05263157894736836,37.178026003019895,0.13964102233661868
2018-04-08,0.0161371745154427,0.027685062480776512,0.027308760640831358,-0.5629694125653506,17.0,-0.15000000000000002,38.99553562046853,0.048886662710414086
2018-04-09,-0.03665561276645477,0.07747228842263088,0.07461782426377139,1.798342553007593,21.0,0.23529411764705888,36.4426198818579,-0.06546687198907508
2018-04-10,0.009412414998555812,0.025097925368200213,0.024788144971593828,-0.676039963718579,18.0,-0.1428571428571429,37.557702978694984,0.03059832417241215
2018-04-11,0.019352815614150316,0.022108983368503976,0.02186812344302777,-0.11909119801126322,20.0,0.11111111111111116,39.92532261107997,0.06303952171217841
2018-04-12,0.12412693581038274,0.1605404608926484,0.1488858111764126,6.261322613383987,18.0,-0.09999999999999998,53.123714951961695,0.33057697415371523
2018-04-13,0.0008501580097129826,0.054779431639034426,0.053331675533487395,-0.6587811487867546,23.0,0.2777777777777777,53.204385074614684,0.0015185331584197659
2018-04-18,0.03253592757494634,0.0395371104435589,0.03877552796109459,-0.22911973493265148,24.0,-0.07692307692307687,55.40245637913925,0.06570539996704716
2018-04-19,0.015906496489625957,0.019647987628673702,0.0194574575639942,-0.5030494791286748,25.0,0.04166666666666674,57.050576484040064,0.029748141375214976
2018-04-20,0.06437648463049019,0.07710441415477498,0.07427634255092207,2.924290650623733,26.0,0.040000000000000036,63.21861460999116,0.10811526379013192
2018-04-21,0.005608362578138261,0.03992301408090149,0.03914668549109142,-0.4822214198948154,32.0,0.23076923076923084,63.724691984897994,0.00800519559039592
2018-04-22,-0.010523309510453865,0.025289197126554308,0.02497471633347031,-0.36655090531723544,31.0,-0.03125,62.00500001715634,-0.026986273517794368
2018-04-23,0.014483697709083162,0.019313222458290813,0.019129089204915274,-0.23630543264612258,28.0,-0.09677419354838712,63.469119853423315,0.023612931793595138
2018-04-24,0.08235319918742609,0.09014287530061482,0.08630876590849297,3.6674176458790875,29.0,0.03571428571428581,70.7221817003254,0.11427701949629077
2018-04-25,-0.09193210663750347,0.10744291777327275,0.10205368009486923,0.19191802363708188,64.0,1.206896551724138,57.14622649494668,-0.19196177039482154
2018-04-26,0.04808821013231678,0.0635286139825928,0.06159226078054615,-0.4087221819808394,47.0,-0.265625,61.24511087907016,0.07172624747997891
2018-04-27,-0.0322395933068439,0.0432199587535842,0.042312044248014866,-0.3196772911584894,55.0,0.17021276595744683,57.25964305636282,-0.0650740567778012
2018-04-28,0.03942918286213941,0.05375057481896062,0.05235577583219989,0.24365169169679324,54.0,-0.018181818181818188,60.64490497764508,0.05912125435273885
2018-04-29,0.007523614187495628,0.03674036649760226,0.036081528080543296,-0.31646560764514786,61.0,0.12962962962962954,61.289876696490694,0.010635216908714051
2018-04-30,-0.019136041014403197,0.03385366257962108,0.0332932405189278,-0.07857036260565264,59.0,-0.032786885245901676,58.671332470276134,-0.042723927136967044
2018-05-01,-0.01324016669459219,0.041033408443247765,0.04021388176268446,0.21208180493736828,56.0,-0.05084745762711862,56.88938622528777,-0.030371668240040783
2018-05-02,0.012739001376982891,0.026774946614868567,0.026422770238084387,-0.3474842176003903,52.0,-0.0714285714285714,58.204360259157184,0.023114575865909037
2018-05-03,0.05353715789106724,0.06640941446959636,0.06429731811570756,1.4802818629232344,55.0,0.05769230769230771,63.42435629988996,0.08968393463119484
2018-05-04,-0.004433170333562973,0.02015867322234266,0.019958177180358062,-0.6964485625517489,56.0,0.018181818181818077,62.70867137155321,-0.011284070822142334
2018-05-05,0.016094355065083252,0.02778510008709878,0.027406098571805045,0.3783198815040787,63.0,0.125,64.2931895653208,0.025267928009177876
2018-05-06,-0.020843383079432266,0.050171907602810206,0.048953872295011455,0.8057126821762324,67.0,0.06349206349206349,60.70430011190791,-0.05582067832809323
2018-05-07,-0.02962092312799005,0.04704738251113105,0.04597418636691339,-0.06227638614849362,56.0,-0.16417910447761197,56.03631392932817,-0.07689712547503791
2018-05-08,-0.014853101418770562,0.03669904981749972,0.03604167480122112,-0.21995554569232412,62.0,0.1071428571428572,53.849432771183054,-0.03902614224238887
2018-05-09,0.009737078547251641,0.03799314452835456,0.037289180221265275,0.035262349224032485,53.0,-0.14516129032258063,55.08379239433936,0.022922425727330165
2018-05-10,-0.03062326710905233,0.039325229770655,0.038571685051885185,0.03506120008851332,63.0,0.18867924528301883,50.551804558921944,-0.08227443388380684
2018-05-11,-0.0689361065966995,0.07844459358484546,0.07551981193894562,0.9947650412301428,41.0,-0.3492063492063492,42.48767090790625,-0.15952217178748462
2018-05-12,0.007482389783710855,0.05367062097190978,0.052279897457958524,-0.315814914461125,44.0,0.07317073170731714,43.5089616362446,0.024037343222508945
