,features,silhouette,log_likelihood,train_return_diff,test_return_diff,n_features,combined_score
1934,"pcr, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.10842930039609192,-9510.415003743226,0.008990256637416998,0.00010709273966011401,8,1.0074549641377917
1935,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20",0.10908129891064003,-9003.502468791025,0.002179817223409028,0.007548299072031986,8,0.32706302125154285
1936,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg",0.11083259039932081,-9510.89153645816,0.0011967626336708884,0.009264333393758222,8,0.23050885376640964
1937,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, pct_fg",0.20092399158382676,-5796.466974211494,0.002440835715052375,0.01236385201878828,8,0.4450075630890643
1938,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg",0.10608299467242707,-12773.711549482936,0.005862462365393983,0.01627319063469687,8,0.6923292312118254
1939,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, pct_fg",0.1373629437739218,-9009.635697199681,0.0036086401754223865,0.006596665467364662,8,0.4982269613161604
1940,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, fg, pct_fg",0.20545182929461753,-9460.257841883635,0.0031866476048550913,0.011634096896779687,8,0.5241165897801267
1941,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20, fg",0.12698420168034802,-8607.874530875755,0.004971236341024539,0.006698374303041251,8,0.6241078357828018
1942,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20, pct_fg",0.07198965590340291,-4724.6122989097485,0.0029494226680030315,0.009679204038981634,8,0.36693192270370606
1943,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, fg, pct_fg",0.05025032261913126,-5449.425814815903,0.0037582174217667364,0.005388329418020423,8,0.4260720647958049
1944,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, rsi20, fg, pct_fg",0.2548263611119176,-8344.12413058835,0.008162270776671813,0.006771684898978695,8,1.0710534387790989
1945,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg",0.10530735252475078,-11869.484833133312,0.007504161628668915,0.00558951656447364,8,0.8557235153916423
1946,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.17683241544074074,-8090.009207310862,0.0030060502012746633,0.007600750069742017,8,0.47743743556820706
1947,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, fg, pct_fg",0.17320522463761753,-8378.525005008954,0.0031526360067368015,0.054791654293411235,8,0.48846882531129765
1948,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, rsi20, fg, pct_fg",0.09143625652310247,-11631.297872293408,0.00998625834830635,0.006771684898978695,8,1.0900620913537376
1949,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, relative_pcr, rsi20, fg, pct_fg",0.23507728528309846,-7469.354065924879,0.008660114433691631,0.006771684898978695,8,1.1010887286522615
1950,"iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.09219229322805773,-9610.728253644242,0.0064276314667455064,0.008482386063180851,8,0.7349554399026085
1951,"iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.18227222307403265,-5764.375003755679,0.0029223129341353583,0.016561366036239117,8,0.4745035164875685
1952,"iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.29114475355057834,-6194.382173675437,0.003989073918203414,0.007051137091174953,8,0.6900521453709196
1953,"iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.07844402819090708,-9408.57962021845,0.008137015861491247,0.006771684898978695,8,0.8921456143400318
1954,"iv_skew, normalized_vrp, pcr_zscore, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.21898364149617916,-5287.940298532998,0.0038433926538766483,0.00010709273966011401,8,0.6033229068838439
1955,"iv_skew, normalized_vrp, pcr_zscore, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.07613855433123343,-8510.217642633885,0.011108926577255946,0.006771684898978695,8,1.187031212056828
1956,"iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.10135433338735968,-11413.751846409077,0.005534713483161688,0.006847648926511785,8,0.6548256817035285
1957,"iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.17483949503588408,-7616.008313355567,0.002426949175995648,0.005325194871434827,8,0.4175344126354489
1958,"iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.17742063987456577,-8005.49949015602,0.0033842116831665145,0.054791654293411235,8,0.5158418081912173
1959,"iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.09192253478131847,-11042.70901177734,0.007454439761134297,0.006771684898978695,8,0.8373665108947482
1960,"iv_skew, normalized_vrp, vol_of_vol, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.23728356480120563,-6980.001363918959,0.009252930674659057,0.006771684898978695,8,1.1625766322671114
1961,"iv_skew, normalized_vrp, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.0931030298474041,-10221.699504331586,0.008502652509266222,0.006771684898978695,8,0.9433682807740262
1962,"iv_skew, normalized_vrp, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.10006869998028077,-8620.541506327852,0.006005686273996233,0.008250396212875134,8,0.7006373273799041
1963,"iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.12499552014190578,-12048.23275010226,0.0066012343218719155,0.00010709273966011401,8,0.7851189523290973
1964,"iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.23565776853060227,-8513.112946367704,0.002551640734968491,0.007018484350828558,8,0.4908218420274514
1965,"iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.24031485655635118,-8948.779499124694,0.002717913044838165,0.010017549418324853,8,0.5121061610401677
1966,"iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.1542058889357815,-11962.146999457776,0.0040495303259567095,0.00010709273966011401,8,0.5591589215314524
1967,"iv_skew, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.2670665286682095,-7915.36853772875,0.0036526908823170385,0.008748035852041425,8,0.6323356168999134
1968,"iv_skew, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.14510475274634832,-11036.031802711539,0.003989650332656416,0.00010709273966011401,8,0.54406978601199
1969,"iv_skew, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.19030307580048228,-8908.197511726548,0.00365780864381913,0.00010709273966011401,8,0.5560839401823954
1970,"iv_skew, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.10894306984187418,-11055.780446856299,0.005194438065952705,0.00010709273966011401,8,0.6283868764371447
1971,"normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.10296986745406735,-11504.737594093489,0.0071354348984950374,0.006847648926511785,8,0.8165133573035711
1972,"normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.1561670082808938,-7820.839551679225,0.0025960232014417177,0.011037074408542992,8,0.4157693284250656
1973,"normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.15520677761266072,-8059.397541061553,0.004285777068822227,0.005091520141237684,8,0.5837844844948834
1974,"normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.08703512011374787,-11268.500726912445,0.00854286183957581,0.005607463209345395,8,0.9413213040713289
1975,"normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.18748843331553622,-7099.800216788018,0.0102849838152074,0.007051137091174953,8,1.2159868148362762
1976,"normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.04840566040095607,-10379.724549964922,0.005824170876229925,0.005872215472201863,8,0.6308227480239486
1977,"normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.01556180349050656,-8202.016116327843,0.014369723142311303,0.007118329258209794,8,1.4525341177216369
1978,"normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.037092485401546575,-9902.127083535324,0.0067086773563572,0.004139922661241446,8,0.7079602210372665
1979,"pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.13894717313056973,-10617.889034574535,0.0049492025803196055,0.00010709273966011401,8,0.6338674311625303
1980,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20",0.10677372119307318,-7841.471984662385,0.0020963088318804992,0.008114793077152994,9,0.3164046043811231
1981,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg",0.12672218217604825,-8329.359721821358,0.0019369888779133223,0.007995595052254282,9,0.3204210699673805
1982,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, pct_fg",0.0620461931580125,-4604.628293180357,0.0038886937872319085,0.007859876733457262,9,0.45091557188120335
1983,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg",0.09351679004833145,-11565.975910023384,0.004544143787665563,0.0076126825225813636,9,0.5479311688148877
1984,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, pct_fg",0.2505231993083353,-7873.010774840418,0.0031462670141378995,0.007403599161875418,9,0.5651499007221252
1985,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, fg, pct_fg",0.16566437352518773,-8167.919342142924,0.004816020529705172,0.014251456104111212,9,0.6472664264957049
1986,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20, fg",0.073735368638242,-7422.247575086479,0.003437197383588773,0.0067837340107636665,9,0.4174551069971193
1987,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20, pct_fg",0.08086267429671913,-3539.3477110368817,0.004035431733461326,0.0067248695203489224,9,0.4844058476428518
1988,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, fg, pct_fg",-0.010315251907407706,-4146.148140472998,0.0018602061690100975,0.008057569140055768,9,0.17570536499360204
1989,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, rsi20, fg, pct_fg",0.21772046332369005,-7012.753943143627,0.010739542682623945,0.007051137091174953,9,1.2916747315860844
1990,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg",0.09899391173119831,-10665.197281082577,0.00553849525278984,0.0060044904194995015,9,0.6528434370101823
1991,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.15476535429150357,-6954.582747918425,0.0036440264541409617,0.010854545019162377,9,0.5191679997055998
1992,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, fg, pct_fg",0.17164175708500798,-7156.270349256161,0.003142477925748074,0.054791654293411235,9,0.48588954965981535
1993,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, rsi20, fg, pct_fg",0.04458267816520301,-10373.529670261018,0.01206226348646618,0.006771684898978695,9,1.250809026811821
1994,"pcr, iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, relative_pcr, rsi20, fg, pct_fg",0.20948051945640567,-6105.799934215937,0.010987158128744278,0.0075580778176674215,9,1.3081963323308337
1995,"pcr, iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.1079534836011469,-8387.267626243922,0.006759368451858578,0.007917227107143968,9,0.7838903287870047
1996,"pcr, iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.053747012557450256,-4489.462498134657,0.003864373226095845,0.005903213459588188,9,0.44018433516703476
1997,"pcr, iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.28396275277762023,-4970.362578013859,0.004227369601768408,0.007051137091174953,9,0.706699712954461
1998,"pcr, iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.1266212170729799,-8082.987902126408,0.008350875727538717,0.005374252855230046,9,0.9617087898268517
1999,"pcr, iv_skew, normalized_vrp, pcr_zscore, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.23330827555199696,-3933.7316863513533,0.0044876976641543415,0.012159432145277132,9,0.682078041967431
2000,"pcr, iv_skew, normalized_vrp, pcr_zscore, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.06932490135035443,-7160.296216194028,0.010595908050273647,0.006771684898978695,9,1.1289157063777193
2001,"pcr, iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.0972857526567962,-10359.307383899592,0.0057070543542278515,0.0060044904194995015,9,0.6679911880795814
2002,"pcr, iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.1749046913846652,-6476.727583763714,0.002406839568342805,0.005325194871434827,9,0.4155886482189457
2003,"pcr, iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.16510674843369016,-6879.4934397871575,0.0031691532370881313,0.054791654293411235,9,0.4820220721425033
2004,"pcr, iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.08851242125166585,-10608.459527263904,0.006830862987677069,0.008250396212875134,9,0.7715987200193727
2005,"pcr, iv_skew, normalized_vrp, vol_of_vol, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.22208793088144377,-5847.394922970069,0.010095364674683624,0.004031542588961143,9,1.2316243983498063
2006,"pcr, iv_skew, normalized_vrp, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.06839214095339143,-9093.395498347956,0.008843002172741032,0.006771684898978695,9,0.9526923582274947
2007,"pcr, iv_skew, normalized_vrp, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.05791740175811359,-6909.7607950793745,0.011998674500737275,0.004063799519617662,9,1.2577848518318413
2008,"pcr, iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.11546303404375285,-10815.359060450166,0.004989652334116988,0.019672034703914543,9,0.6144282674554518
2009,"pcr, iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.12664171117845108,-7255.870472442835,0.0033742478257443036,0.006649444093170743,9,0.46406649375288145
2010,"pcr, iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.2977228172561164,-7704.993277717914,0.002590120007248264,0.00435627972710695,9,0.5567348179809428
2011,"pcr, iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.110261822787719,-11156.35717932824,0.006681574979323217,0.00010709273966011401,9,0.7784193207200407
2012,"pcr, iv_skew, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.27282851187705415,-6619.293281547266,0.005488728720440186,0.006267856780962739,9,0.8217013839210727
2013,"pcr, iv_skew, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.14056136976970623,-9727.480106373447,0.004444751968885725,0.00010709273966011401,9,0.5850365666582787
2014,"pcr, iv_skew, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.19748106122505227,-7579.199928462264,0.005127667406982099,0.00010709273966011401,9,0.7102478019232622
2015,"pcr, iv_skew, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.11006719133700386,-9948.258779802747,0.006473794613025838,0.00010709273966011401,9,0.7574466526395877
2016,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.10362677350225778,-10309.167364920308,0.0072734592827663185,0.0060044904194995015,9,0.8309727017788896
2017,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.16245616016600806,-6625.344499211727,0.0025941389747739375,0.011497323492920354,9,0.4218700576434018
2018,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.14917356814138086,-6912.6487514992805,0.0028194253243178473,0.005079530566045936,9,0.43111610057316563
2019,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.09190571526734731,-10664.728847826313,0.007164571551412135,0.016755653198781195,9,0.8083628704085608
2020,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.28195537697580864,-5751.507534781145,0.008289795334195634,0.007095954041946499,9,1.110934910395372
2021,"pcr, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.09194038446252607,-9762.151461471285,0.007164571551412135,0.0111353612686881,9,0.8083975396037396
